Gene name
gltU	0.2357679	0.1658770	0.1776071	0.3167920	0.2418999	0.1679761	0.1876335	0.2401376	0.2190600	0.1919492	0.3003711	0.1506509	0.2539672	0.2558753	0.2086602	0.1671676	0.2187526	0.1915394	0.2160144	0.1445861	0.2624084	0.2636784	0.2233841	0.2039137	0.1472457	0.2067216	0.1655428	0.1997167	0.1448738	0.1618438	0.2058370	0.2242543	0.2897579	0.2007904	0.1643190	0.1637492	0.2105108	0.2729722	0.2248153	0.2246580	0.1782407	0.2232265	0.1497229	0.1820363	0.1607450	0.2686268	0.2109837	0.2104173	0.1369448	0.2055575	0.2046533	0.1607781	0.2136011	0.1292736	0.2222704	0.1897991	0.2264985	0.2011975	0.1957005	0.1734832	0.1540560	0.2055156	0.1909217	0.1484102	0.2251493	0.1635887	0.2289406	0.2026592	0.1640178	0.1525891	0.2314412	0.1793887	0.2793535	0.2052722	0.2310006	0.2197779	0.2212491	0.1559324	0.2489455	0.1684160	0.2298252	0.1963886	0.2174341	0.1884001	0.1788173	0.2490475	0.1400170	0.2986247	0.1711616	0.2423376	0.1871017	0.1688369	0.1956819	0.2519903	0.1910337	0.1941843	0.1917911	0.1831948	0.1598462	0.2793577
gltV	0.5997516	0.5780123	0.5587847	0.6257297	0.5766671	0.5118643	0.6076984	0.7074285	0.6685894	0.5678018	0.5382427	0.4997216	0.5328627	0.6383486	0.5547479	0.6762303	0.6110777	0.6127260	0.5112284	0.7562203	0.6007422	0.5739342	0.6320930	0.5746383	0.4919375	0.5581004	0.5029219	0.6601454	0.5250699	0.6746561	0.5055845	0.6209292	0.5995377	0.4894501	0.5478600	0.5573721	0.5082226	0.5745644	0.5997910	0.6190737	0.5464100	0.5436987	0.6546740	0.6018184	0.6470538	0.4670905	0.6434129	0.6477685	0.5393524	0.6146460	0.5556684	0.5791129	0.6789634	0.6428217	0.5620093	0.5888162	0.4957156	0.4450556	0.5526389	0.5528653	0.6156183	0.5134253	0.5572056	0.5982653	0.5189733	0.5126005	0.6813642	0.5993744	0.5220474	0.5684698	0.5403872	0.6949380	0.5602154	0.5715924	0.5019703	0.5264364	0.6244610	0.6003311	0.6187146	0.5216099	0.6637905	0.6182611	0.5309813	0.5493319	0.5681375	0.7057023	0.5144756	0.5711944	0.4640083	0.5825006	0.7415785	0.5479691	0.5279067	0.6955510	0.6472328	0.5363823	0.5791841	0.5369775	0.6247908	0.5361889
gltW	0.1250091	0.0727990	0.1307191	0.1520136	0.0977381	0.0828733	0.0911120	0.0826832	0.1256998	0.0910575	0.1466364	0.1160236	0.0858051	0.1599479	0.0893811	0.1021304	0.1222138	0.1311233	0.1018567	0.1161958	0.0989762	0.0981790	0.1340458	0.0754002	0.1180732	0.1290044	0.1236983	0.1221082	0.0833691	0.0933327	0.0800210	0.0912281	0.1753208	0.1395075	0.1323637	0.1427620	0.1176108	0.1293309	0.1777974	0.2670977	0.1029718	0.0865841	0.1265199	0.1377759	0.0762576	0.1981059	0.1689774	0.1434034	0.1002068	0.1585502	0.0840366	0.1339681	0.1337063	0.1143065	0.1295921	0.1092070	0.1440370	0.0885117	0.1105494	0.0887345	0.1076027	0.1089707	0.1003708	0.1057413	0.0894919	0.1034657	0.1111743	0.0936292	0.0576252	0.1332971	0.1518013	0.0804244	0.1399736	0.0919703	0.0872840	0.0997548	0.1191852	0.1449341	0.0977563	0.0999789	0.0976823	0.1127808	0.0998890	0.0835066	0.1064401	0.1170024	0.1079128	0.1590650	0.1337925	0.0903948	0.1314941	0.1115513	0.1206665	0.1557816	0.1383649	0.0898637	0.1201826	0.0965070	0.0994747	0.1758975
gltX	0.4507758	0.5325067	0.4013539	0.5368488	0.4658805	0.4694064	0.4280949	0.4436738	0.4456335	0.4249724	0.4191851	0.5185292	0.4990210	0.4421068	0.4841673	0.4588549	0.5494742	0.3828706	0.5416738	0.6273582	0.4314057	0.4449316	0.4911426	0.4616042	0.4855481	0.5655910	0.4191798	0.4724335	0.5176538	0.3905574	0.4447151	0.5739525	0.4000395	0.4662202	0.4295307	0.5305701	0.5733069	0.4962156	0.4633431	0.4831438	0.5092240	0.5267720	0.5123809	0.4696596	0.4291342	0.4386987	0.4453562	0.3371595	0.5304364	0.5265913	0.4764935	0.4572627	0.4975904	0.4540648	0.4876001	0.4883808	0.5126273	0.5483559	0.4948564	0.5032787	0.3894176	0.6241600	0.4114970	0.4234677	0.6361442	0.6018679	0.5676459	0.3809213	0.4845318	0.4202927	0.5208412	0.5558584	0.5395580	0.5315737	0.5855228	0.4667263	0.4818148	0.5181637	0.5621141	0.5043393	0.4954530	0.5059480	0.4838449	0.4972114	0.4604732	0.4517137	0.5099476	0.5583728	0.4516754	0.4466871	0.5548516	0.3884992	0.4939210	0.4972697	0.4669755	0.5174820	0.5405805	0.4831115	0.5273619	0.5072056
glxK	0.1110001	0.1648248	0.0981135	0.1283438	0.1922582	0.1438394	0.1440855	0.1598128	0.1020231	0.0968971	0.1184890	0.1388254	0.0707113	0.0923596	0.1771989	0.1160363	0.1221570	0.1592569	0.1320012	0.0768691	0.1183414	0.1130464	0.1068930	0.1193468	0.1398281	0.1101901	0.1367601	0.1767130	0.1412543	0.0839925	0.1151577	0.1102516	0.1019782	0.1140708	0.0991580	0.1471089	0.1196583	0.1054183	0.1561784	0.1349654	0.1268587	0.1176413	0.1362440	0.1675193	0.1453627	0.1429613	0.1398313	0.1451653	0.1449013	0.1043233	0.1209227	0.2014141	0.1668241	0.1034328	0.1143766	0.0901058	0.1666762	0.1361682	0.1180885	0.1721262	0.1202011	0.1114985	0.1071446	0.1557791	0.1584965	0.1141212	0.1251612	0.1042713	0.1078571	0.1314911	0.1159055	0.1065740	0.1249967	0.1349678	0.1257273	0.1446041	0.1387419	0.1755978	0.0850406	0.1020055	0.0959426	0.1507736	0.1112855	0.1183713	0.1369722	0.1095065	0.1948721	0.0785012	0.1225691	0.1146187	0.1504501	0.1365107	0.1103175	0.0914358	0.1091374	0.1130358	0.1284540	0.1023895	0.1242740	0.1507819
glxR	0.3076692	0.2831996	0.3460510	0.3069170	0.3616926	0.3729446	0.3651191	0.3086297	0.3436352	0.3300090	0.3129944	0.3021909	0.2798319	0.3359724	0.3026147	0.3148392	0.3045595	0.3077866	0.3589574	0.2818275	0.2826724	0.3042256	0.3219834	0.2966536	0.2920217	0.2848070	0.3907702	0.4546124	0.3217908	0.2693354	0.3310393	0.2670753	0.2985033	0.3052491	0.2553308	0.4127797	0.2626236	0.3195335	0.3387537	0.2489604	0.3464291	0.3181039	0.3094514	0.3204482	0.3226552	0.3942528	0.2993149	0.2899776	0.2708471	0.3275568	0.3439868	0.3004658	0.3223530	0.3977290	0.3035060	0.3911188	0.3802332	0.4482642	0.3105984	0.4307178	0.3715987	0.3113118	0.3127023	0.4438094	0.3855264	0.3544268	0.3363098	0.3679834	0.3247379	0.3855992	0.3503436	0.3710327	0.2496049	0.2949077	0.3785225	0.3111679	0.2947764	0.2876705	0.3146825	0.3577463	0.3580580	0.3113231	0.2534888	0.3191341	0.4001629	0.3369065	0.4323848	0.2757085	0.3076296	0.3444993	0.2401479	0.2857266	0.3892220	0.2400144	0.3606625	0.3616314	0.3686617	0.3032750	0.3337116	0.3561051
glyA	0.2836245	0.2959258	0.2669682	0.2535425	0.2733169	0.2501433	0.3144503	0.2720368	0.2567489	0.3765140	0.2541816	0.2917207	0.2457274	0.3098327	0.3750445	0.3123888	0.4336682	0.2531409	0.3260270	0.2760444	0.2481476	0.2739288	0.3690176	0.2587838	0.2590155	0.2312312	0.3029046	0.2641372	0.2655293	0.3027769	0.2843871	0.2725293	0.3229993	0.2715936	0.2536333	0.1804822	0.2838962	0.3653639	0.2920695	0.2731562	0.2766118	0.2773131	0.2250409	0.2805364	0.2802785	0.2217378	0.2592986	0.3381081	0.3120611	0.2427112	0.2937349	0.3019102	0.2374028	0.2555712	0.2770002	0.2621788	0.2857723	0.2365340	0.2801000	0.2535459	0.2870509	0.2980722	0.2647866	0.2851363	0.2277145	0.1853064	0.2237539	0.2824096	0.3135712	0.3289093	0.3021623	0.2713717	0.2748629	0.3204897	0.3176574	0.3224445	0.2425167	0.3175290	0.3158167	0.3308086	0.2852228	0.2797592	0.3174787	0.2521294	0.2209259	0.3397316	0.3542334	0.3145697	0.2444112	0.2344726	0.2651401	0.2587673	0.2864338	0.2334107	0.2517421	0.2141331	0.2715723	0.2708093	0.2433368	0.3412379
glyT	0.5180960	0.6853436	0.5869148	0.6195763	0.6253308	0.6250494	0.5818661	0.6488135	0.6338522	0.6526921	0.6770651	0.4707235	0.7231353	0.5625006	0.6042056	0.5866025	0.5790671	0.6202620	0.6071256	0.7199320	0.7456727	0.6647223	0.7712146	0.6103746	0.5421454	0.6230794	0.5761621	0.7620710	0.5932181	0.5326032	0.6651753	0.6043324	0.5829567	0.7005580	0.7688281	0.5867343	0.6423450	0.5959171	0.7640354	0.6148227	0.6507366	0.7442570	0.7107418	0.5910893	0.5654233	0.6037794	0.5706684	0.6133655	0.6126160	0.5307204	0.5522795	0.6277163	0.7338766	0.5771161	0.6441621	0.5049850	0.5698944	0.5380938	0.5493956	0.6035352	0.6526343	0.6178040	0.7604744	0.7303206	0.5923776	0.6770501	0.6025959	0.6235374	0.6510064	0.5462335	0.7198903	0.5325597	0.6734382	0.5817075	0.6289566	0.6175276	0.6024547	0.6079990	0.6589456	0.5389784	0.6398416	0.6263022	0.5353090	0.5809039	0.6351519	0.7063695	0.5912258	0.6699367	0.5536225	0.5648415	0.6751894	0.6018771	0.5855341	0.7085739	0.5476274	0.6177889	0.5591180	0.7254157	0.6190135	0.5978560
glyU	0.3137110	0.3551339	0.3359493	0.3118991	0.2322550	0.3054809	0.2699961	0.3456786	0.3673630	0.3446705	0.3302595	0.1848442	0.2875791	0.3380786	0.3515778	0.2868931	0.3068439	0.3120678	0.2512229	0.2846430	0.3860110	0.2694858	0.3706842	0.2541055	0.3752425	0.2087239	0.3258806	0.2517509	0.3216441	0.3376083	0.3075107	0.2913180	0.4624366	0.2936601	0.2586351	0.3290943	0.3245014	0.2225399	0.2547802	0.1860986	0.3492316	0.2120188	0.2736908	0.3311122	0.3055288	0.2699168	0.2403645	0.3493018	0.2447878	0.3794450	0.2136132	0.2624502	0.3018911	0.3663242	0.2277558	0.2462741	0.2220152	0.2946318	0.2530283	0.2493212	0.4227231	0.3229072	0.3946336	0.3642764	0.3011865	0.1771639	0.2892332	0.2918367	0.2729680	0.4788689	0.3731305	0.2616189	0.3045484	0.2863236	0.2325524	0.3397902	0.3955686	0.2858216	0.3358332	0.3653816	0.2685297	0.3200537	0.4220549	0.3128171	0.3265166	0.3529092	0.3148279	0.2548930	0.2068537	0.2687746	0.1645832	0.3222233	0.3681010	0.3686063	0.3644618	0.3032551	0.2388004	0.2983989	0.3167208	0.3337190
gmr	0.3113220	0.2774166	0.3937866	0.3299859	0.2986901	0.3125313	0.3165439	0.2877133	0.3316742	0.3455215	0.3434149	0.2610868	0.3714183	0.2870064	0.2845648	0.3001122	0.3173831	0.2180060	0.3722646	0.2407535	0.3217938	0.3073017	0.2811659	0.3294273	0.2696882	0.3148948	0.2539122	0.3092528	0.3591542	0.2699299	0.2433364	0.2137593	0.2422762	0.3310191	0.2341029	0.2861853	0.2503904	0.2343204	0.3025730	0.2885732	0.3151151	0.3470289	0.3673055	0.3566495	0.2846800	0.2838027	0.3111144	0.2925803	0.2854696	0.2544990	0.2421381	0.3091776	0.2879604	0.3766755	0.3170719	0.2653502	0.3869182	0.2636983	0.2273518	0.3289316	0.2327947	0.3874710	0.3460290	0.2809045	0.3556604	0.2678425	0.2341513	0.3285980	0.2658078	0.3014041	0.2960026	0.3029607	0.2556950	0.2982356	0.2590872	0.2834567	0.2586008	0.3318334	0.2737003	0.2744917	0.3227512	0.2692432	0.3136918	0.2601293	0.3251805	0.2962637	0.3266506	0.3286724	0.3101401	0.3161045	0.3541585	0.2360434	0.2937156	0.2178529	0.3636527	0.2707680	0.3254394	0.3209511	0.3600496	0.3150105
gnd	0.3024255	0.2669625	0.1990128	0.1910039	0.2361720	0.2691311	0.3392780	0.2217183	0.2059393	0.3582468	0.2483459	0.2892664	0.2045446	0.2477423	0.2958951	0.3121866	0.2854037	0.2741136	0.2307030	0.2664864	0.2525562	0.3081018	0.2653058	0.3221250	0.2814986	0.2388225	0.3394667	0.2953749	0.3154221	0.2594885	0.3548251	0.3162316	0.2537551	0.3037908	0.3101746	0.2627998	0.2291378	0.2130271	0.2277900	0.2382142	0.3049723	0.3067247	0.3692339	0.2074179	0.2816207	0.2336040	0.2411918	0.2321529	0.2403941	0.1845724	0.3013936	0.2444162	0.2842104	0.2772684	0.3235027	0.3527929	0.2815763	0.2103575	0.2855201	0.3043646	0.2769736	0.2428142	0.2706616	0.2636351	0.2376508	0.2604265	0.2840067	0.2864352	0.3055236	0.2273354	0.2723805	0.2425045	0.2553438	0.2016800	0.2539201	0.2315351	0.2304292	0.2342842	0.2384671	0.3207535	0.2617906	0.2208706	0.2891252	0.2964730	0.3809274	0.3087104	0.2215977	0.2993282	0.2957561	0.2845187	0.2649306	0.2918470	0.2138669	0.2222514	0.2192464	0.2507629	0.2665464	0.2891831	0.3542905	0.2579023
gntK	0.1210554	0.1555209	0.0927186	0.1229589	0.1443955	0.1317166	0.0871261	0.0881737	0.1399487	0.1419590	0.1160275	0.1401961	0.0685621	0.1225144	0.1273934	0.1772724	0.1245046	0.1137746	0.1327024	0.1395022	0.1141958	0.0570360	0.1039918	0.0836240	0.1821792	0.1515142	0.1164119	0.0624818	0.1613799	0.0948261	0.1381941	0.1352735	0.0913943	0.1198791	0.1637091	0.0778362	0.0866510	0.0802429	0.1044713	0.1265336	0.0825267	0.1429469	0.0900158	0.1302217	0.1506994	0.0903925	0.1181886	0.0805911	0.1229745	0.1234754	0.1847182	0.1386198	0.0914154	0.1653512	0.1415723	0.1085472	0.1037547	0.1272995	0.1006891	0.0840129	0.1220918	0.1303407	0.0906106	0.2215345	0.1045453	0.1744849	0.1360103	0.0985665	0.1398435	0.0974249	0.0656666	0.0985545	0.1190075	0.1163268	0.1508769	0.1390783	0.1231810	0.1405380	0.1367341	0.0959429	0.1039683	0.1037573	0.0829467	0.1671262	0.1086903	0.1081204	0.1087276	0.1456241	0.1064980	0.1273216	0.0862937	0.1013702	0.0888442	0.0900760	0.0987311	0.0835696	0.1301268	0.1098054	0.1578958	0.1200515
gntP	0.4061495	0.4783567	0.5063163	0.4098515	0.4172206	0.3514219	0.4414056	0.4547828	0.4445540	0.4757451	0.3778702	0.4021263	0.4556214	0.3753895	0.4064615	0.4084185	0.4108770	0.3894157	0.4664846	0.4040622	0.5731524	0.4910100	0.3429942	0.4777407	0.4514423	0.3417242	0.3558216	0.4069377	0.3942956	0.4996000	0.4978593	0.5529304	0.3433324	0.3824375	0.4567051	0.4454484	0.4124129	0.4514591	0.4549739	0.4178819	0.3865681	0.4388033	0.4599692	0.4995193	0.3393733	0.4776899	0.4285358	0.5712460	0.3597520	0.4321902	0.4645407	0.3521195	0.3725139	0.4425217	0.4482961	0.4312273	0.4308381	0.4509231	0.3927943	0.4639348	0.3302143	0.4038492	0.3804832	0.4415932	0.4327596	0.4386332	0.3431669	0.3803179	0.5300048	0.5178012	0.4735640	0.3244575	0.4861814	0.4476459	0.3175523	0.4048498	0.4606445	0.4437284	0.4315153	0.4617627	0.4577949	0.5117883	0.4046272	0.4336744	0.3575511	0.4023425	0.4714858	0.4067237	0.4576517	0.4038634	0.3996552	0.3491546	0.4033909	0.3801144	0.5045822	0.4753697	0.4321613	0.5790969	0.4310312	0.4294371
gntR	0.5811526	0.5709859	0.7121578	0.6585919	0.7024138	0.5989012	0.8167052	0.5367082	0.6837719	0.5053056	0.7921351	0.6735675	0.6460111	0.6864140	0.5855405	0.5204519	0.6537058	0.7109277	0.6255578	0.6047668	0.6860469	0.7868313	0.6453950	0.6534988	0.6052641	0.6958271	0.5086773	0.7585438	0.7017640	0.6191806	0.5303189	0.5783444	0.6801191	0.5899983	0.6148932	0.5717972	0.5122398	0.6178939	0.5811899	0.6802708	0.6371369	0.5304285	0.6347382	0.6408868	0.7674785	0.6448514	0.5722151	0.5936258	0.5845334	0.5319691	0.5665415	0.6036574	0.6354126	0.6034267	0.8003410	0.6460287	0.6095268	0.7345808	0.6632965	0.6352276	0.5723207	0.6219556	0.5681403	0.7029598	0.6292312	0.7186528	0.5865396	0.5860357	0.6696526	0.6111662	0.6768637	0.6407005	0.7290156	0.5725056	0.6948332	0.6136428	0.7329408	0.7524951	0.6705124	0.5666058	0.5637556	0.5282874	0.7414998	0.6155599	0.5801187	0.6655623	0.5257125	0.6861170	0.6838112	0.7124794	0.7038323	0.6977263	0.5483240	0.6586146	0.6572452	0.5748727	0.6289929	0.6516922	0.6870598	0.5033909
gntT	0.2188144	0.1282057	0.1589958	0.2082381	0.1902586	0.2731103	0.2822652	0.1695769	0.1337449	0.1937169	0.1528280	0.2692807	0.1483277	0.1663265	0.1909442	0.1478167	0.1996556	0.1690987	0.2214547	0.1417593	0.1468060	0.2063017	0.1727061	0.1428670	0.1553674	0.2342579	0.2314754	0.2030651	0.1764045	0.1685777	0.1594602	0.1038094	0.1582324	0.2076605	0.2099553	0.1215697	0.1385834	0.1951082	0.1415853	0.1643912	0.1491534	0.1410918	0.1707810	0.1794977	0.1724434	0.1308652	0.1391360	0.1523593	0.2350967	0.2052917	0.1532056	0.1533239	0.2736328	0.1785422	0.1958814	0.2095431	0.1491966	0.1402919	0.1805209	0.2419388	0.2014478	0.1753148	0.1956734	0.1114098	0.1539870	0.2329945	0.2161345	0.1460472	0.1617452	0.2010870	0.1815420	0.2159701	0.1908384	0.2337768	0.2147760	0.1810610	0.1723577	0.1156348	0.2158827	0.1820849	0.1471630	0.1500348	0.1254115	0.1807452	0.1627641	0.1313018	0.1333475	0.2036137	0.1834832	0.1645936	0.1650556	0.2057529	0.2002569	0.1471477	0.1684732	0.1639179	0.1679500	0.2109904	0.1641917	0.1850057
gntU	0.3109812	0.3296935	0.3276219	0.3409483	0.2613024	0.3109170	0.2795623	0.2558837	0.3753847	0.3227980	0.3437774	0.3079834	0.2995093	0.2905325	0.3013609	0.2509791	0.2680321	0.2953522	0.2566494	0.2677843	0.2686074	0.4110730	0.2529601	0.2678165	0.3382238	0.3032717	0.2951912	0.3201899	0.3187643	0.3550698	0.2777916	0.3429947	0.3348974	0.2168180	0.3125953	0.3185883	0.3155253	0.3181938	0.3118872	0.3140369	0.2749290	0.2407186	0.3515614	0.2886794	0.3031424	0.3874049	0.3771510	0.3008996	0.3150791	0.2704206	0.3285089	0.3419290	0.2708373	0.2766105	0.3534182	0.3086726	0.3261665	0.3007171	0.3014225	0.3369782	0.2229469	0.3989736	0.3223068	0.2858066	0.3178148	0.2672324	0.2790291	0.2912448	0.2827818	0.2228273	0.3316949	0.2959717	0.3188810	0.3067684	0.2850120	0.2736203	0.3261705	0.2797583	0.3059203	0.2666026	0.3755243	0.3212850	0.2923389	0.3619631	0.2328379	0.3309702	0.3877230	0.3230755	0.3659112	0.2579295	0.3046649	0.3125550	0.2697034	0.2590507	0.2702924	0.3762175	0.3579140	0.2756408	0.3356385	0.2977878
gntX	0.4030677	0.3262868	0.2454472	0.3815056	0.3315036	0.3135501	0.2891332	0.3315957	0.2111392	0.2542210	0.3916906	0.3944046	0.2929748	0.3054585	0.2725269	0.4017128	0.3472248	0.3479433	0.3439942	0.2619830	0.2560996	0.2786820	0.3029185	0.3839129	0.2946490	0.3128519	0.2924512	0.3255756	0.3481369	0.3265301	0.2473144	0.2718414	0.3228773	0.3457741	0.3330217	0.2985843	0.3808431	0.4209201	0.2859539	0.3719309	0.3938679	0.3598049	0.2812676	0.3070736	0.2796859	0.2483990	0.3291510	0.2096888	0.4498961	0.2991880	0.2164362	0.3840368	0.3664651	0.3559061	0.3670985	0.3695372	0.4245535	0.3227283	0.3419208	0.3717432	0.2753481	0.3966113	0.3657931	0.3339393	0.3612782	0.3849762	0.3619722	0.2730076	0.2796512	0.2919000	0.2284135	0.3147861	0.4191381	0.3135107	0.3483036	0.3695517	0.2447355	0.2906785	0.3828561	0.2773346	0.2903433	0.2903448	0.2078716	0.2254118	0.4525975	0.3896890	0.2274885	0.4041732	0.3013923	0.3241802	0.3288448	0.3314903	0.2991161	0.3831929	0.2856165	0.3473999	0.2927998	0.2930522	0.3254827	0.2787590
gor	0.5579705	0.5447075	0.4650130	0.5174422	0.5874873	0.6199218	0.6096300	0.5812320	0.5783767	0.5336776	0.6692487	0.6498915	0.6297065	0.5306961	0.5790871	0.6969588	0.5750029	0.5087559	0.5701251	0.5487720	0.6009949	0.5537048	0.6035723	0.6141927	0.6832128	0.6060041	0.7875216	0.5287292	0.6207813	0.6294444	0.6678139	0.5367821	0.7111351	0.5219865	0.7179197	0.5775700	0.5445928	0.6168094	0.5657671	0.6299711	0.6128223	0.7539827	0.6240650	0.6830104	0.5157594	0.4995845	0.6231597	0.5457594	0.6192598	0.6711707	0.5438141	0.6218164	0.5614166	0.6325923	0.6431878	0.6086663	0.6569875	0.5983966	0.4952693	0.6095466	0.5414084	0.5296261	0.5840337	0.6091140	0.5078928	0.5086170	0.6756878	0.6950060	0.5560304	0.5250652	0.4123268	0.7043846	0.6321270	0.5008549	0.6833826	0.5682960	0.5911251	0.6696248	0.6283830	0.5798368	0.4877324	0.3559058	0.5869740	0.6102456	0.7622619	0.5943017	0.5186418	0.6292885	0.7573316	0.4773810	0.6344130	0.6120414	0.6284168	0.6459627	0.5530080	0.5358674	0.5046486	0.4849937	0.6543844	0.6466243
gpmA	0.0935793	0.0790694	0.1246622	0.0648315	0.1601508	0.1105481	0.1188596	0.0980446	0.1397739	0.0486251	0.1056073	0.1831606	0.0662453	0.1656170	0.1402191	0.1353884	0.1237895	0.1195316	0.1133964	0.1102929	0.0781274	0.1289349	0.1144035	0.1471390	0.1245573	0.0967457	0.1130074	0.1550332	0.1149242	0.1405491	0.1040771	0.1015957	0.1201126	0.1016466	0.1673300	0.1704706	0.1911454	0.0712416	0.1460121	0.1010318	0.1544009	0.0835990	0.1198872	0.1343070	0.0953529	0.0870016	0.0769892	0.0870362	0.1421438	0.1102394	0.1181855	0.0739466	0.1123099	0.1201379	0.1102709	0.0525238	0.1685151	0.0835845	0.0976990	0.1109382	0.1232996	0.1379391	0.1526235	0.1452415	0.0927292	0.0956653	0.0788035	0.1243128	0.0828389	0.1422139	0.1328209	0.0772257	0.1089826	0.1254531	0.1013448	0.0922131	0.1164321	0.1634776	0.1285827	0.1293428	0.1019458	0.1056646	0.0962539	0.1560602	0.1213746	0.1276368	0.0948775	0.0668263	0.1471348	0.1497215	0.1289888	0.1706413	0.1272235	0.0729277	0.1390330	0.1400556	0.1545822	0.0934975	0.0841243	0.1010276
grpE	0.6863757	0.6061030	0.5565621	0.6661432	0.5434043	0.5757394	0.5635437	0.5540368	0.6669358	0.4907699	0.5718893	0.6031537	0.5246927	0.4582591	0.6820844	0.6235650	0.5751727	0.6115417	0.5434313	0.6338525	0.5054274	0.6121361	0.6000201	0.5798593	0.5841250	0.4368481	0.6836937	0.5267382	0.5870986	0.4994760	0.7414828	0.5589405	0.6105910	0.5330402	0.5831365	0.6156585	0.5924156	0.5376209	0.4496388	0.5201660	0.6808089	0.5667114	0.6826168	0.6553330	0.4986138	0.5501320	0.5259865	0.4983099	0.5765399	0.6348904	0.5896361	0.6059648	0.5741855	0.5179315	0.6001708	0.6357316	0.5696686	0.5898573	0.5078004	0.6223655	0.5120314	0.6588795	0.5328102	0.4783514	0.7333697	0.5912275	0.5297286	0.5143558	0.6276678	0.5368971	0.4965681	0.6148227	0.4748461	0.5558008	0.5545887	0.5582579	0.5477465	0.6526871	0.5574289	0.5209498	0.6156160	0.7439009	0.6129932	0.6287210	0.6811035	0.6356527	0.5551000	0.6219084	0.4436701	0.4727451	0.5852190	0.5388403	0.6040836	0.4455825	0.5274665	0.5937137	0.5474000	0.6078163	0.5006142	0.6244455
grxA	0.6908567	0.5819927	0.6174357	0.7071443	0.6883723	0.6121454	0.6265624	0.7004857	0.6595863	0.6921680	0.5459887	0.6121151	0.6410895	0.5874671	0.6240514	0.6959321	0.7243325	0.5985192	0.6126528	0.5991140	0.6809407	0.5060943	0.5894016	0.5849487	0.7265295	0.5339148	0.6298965	0.6790177	0.6993368	0.5600369	0.7560593	0.7227642	0.6872923	0.6450541	0.6726656	0.6015291	0.6495135	0.6461838	0.6291963	0.6807832	0.5824434	0.7166589	0.6425825	0.7143432	0.5940860	0.5904908	0.5984566	0.7049440	0.6601920	0.6900486	0.5645626	0.6341490	0.5035453	0.5441310	0.6483260	0.5433425	0.6488738	0.6092721	0.7414525	0.6273145	0.6876656	0.6738315	0.6328736	0.7141471	0.5969582	0.6109657	0.5339680	0.6407213	0.6845194	0.6388959	0.6136556	0.5814059	0.5674394	0.5741256	0.6210198	0.7478078	0.5815906	0.5859527	0.5931543	0.6351007	0.6400723	0.5576021	0.6574378	0.6442733	0.5476907	0.7980481	0.6543064	0.5741987	0.6634161	0.6393060	0.6091336	0.7129938	0.7564862	0.6208033	0.6950506	0.6407182	0.6519467	0.7442617	0.7030162	0.6068059
grxD	0.0323528	0.0765745	0.0305956	0.0392978	0.0316970	0.0351446	0.0519762	0.0565542	0.0417556	0.0746116	0.0652628	0.0785726	0.0617721	0.0627049	0.0837397	0.0311712	0.0574163	0.0385636	0.0412727	0.0323398	0.0463770	0.0670327	0.0345433	0.0519810	0.0399010	0.1170901	0.0430395	0.0543721	0.0610702	0.0268408	0.0579337	0.0622548	0.0531772	0.0303322	0.0696745	0.0278862	0.0823914	0.1083820	0.0610264	0.0374996	0.0316895	0.0315032	0.0412120	0.0305542	0.0567662	0.0934302	0.0628271	0.0441362	0.0336418	0.0501605	0.0250898	0.0432516	0.0699985	0.0417222	0.1004940	0.0476785	0.0414228	0.0717031	0.0273216	0.0544868	0.0410616	0.0509362	0.0848187	0.0661829	0.0494017	0.0240580	0.0391928	0.0341995	0.0551587	0.0512879	0.0280522	0.0836605	0.0605271	0.0333122	0.0735115	0.0270763	0.0379281	0.0209324	0.0291965	0.0636860	0.0613428	0.0268263	0.0387253	0.0227436	0.0970670	0.0603061	0.0823209	0.0145912	0.0230381	0.0230553	0.0453747	0.0317116	0.0449418	0.0645455	0.0356080	0.0174070	0.0315750	0.0781226	0.0420768	0.0543384
gspB	0.3674838	0.3780553	0.3042229	0.3258885	0.2567260	0.2865808	0.2378731	0.3503215	0.2774698	0.2639586	0.3284061	0.2540032	0.3062485	0.3042593	0.2810736	0.2710429	0.2796597	0.2209378	0.2049150	0.3441791	0.3922910	0.4256780	0.3036170	0.3105518	0.3059852	0.3257494	0.2376075	0.3420784	0.4146583	0.2710267	0.2690180	0.2298727	0.2590121	0.3439648	0.2788057	0.3124231	0.3055891	0.3047336	0.2183525	0.3227021	0.2769522	0.2449382	0.3070195	0.2713752	0.2302619	0.3506647	0.2834333	0.2259909	0.2822567	0.3511284	0.3039697	0.2231717	0.3229806	0.3121809	0.2527443	0.2634047	0.3723775	0.2501598	0.2306568	0.2938097	0.3172436	0.3078580	0.2086406	0.2864202	0.3094021	0.3042729	0.2982445	0.2427806	0.2998325	0.3131449	0.2795695	0.3042278	0.3303372	0.3079856	0.2160974	0.3533172	0.2459106	0.2835456	0.3635172	0.2874723	0.2928245	0.3115996	0.2488937	0.2635471	0.3527130	0.3211083	0.3560952	0.3871743	0.3028094	0.3391338	0.2823100	0.3006135	0.4344699	0.2690797	0.3014160	0.2188071	0.2786840	0.3633149	0.2907690	0.3680196
